AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.C.alpha.c.F7,AB.C.alpha.d.F3,AB.C.alpha.e.Fz,AB.C.alpha.f.F4,AB.C.alpha.g.F8,AB.C.alpha.h.T3,AB.C.alpha.i.C3,AB.C.alpha.j.Cz,AB.C.alpha.k.C4,AB.C.alpha.l.T4,AB.C.alpha.m.T5,AB.C.alpha.n.P3,AB.C.alpha.o.Pz,AB.C.alpha.p.P4,AB.C.alpha.q.T6,AB.C.alpha.r.O1,AB.C.alpha.s.O2,COH.D.beta.a.FP1.b.FP2,COH.D.beta.c.F7.d.F3,COH.D.beta.e.Fz.f.F4,COH.D.beta.g.F8.h.T3,COH.D.beta.i.C3.j.Cz,COH.D.beta.k.C4.l.T4,COH.D.beta.m.T5.n.P3,COH.D.beta.o.Pz.p.P4,COH.D.beta.q.T6.r.O1,AB.A.delta.a.FP1,AB.A.delta.b.FP2,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.D.beta.a.FP1,AB.D.beta.b.FP2,AB.E.highbeta.a.FP1,AB.E.highbeta.b.FP2,AB.F.gamma.a.FP1,AB.F.gamma.b.FP2,COH.B.theta.a.FP1.b.FP2,COH.B.theta.c.F7.d.F3,COH.B.theta.e.Fz.f.F4,COH.B.theta.g.F8.h.T3,COH.B.theta.i.C3.j.Cz,COH.B.theta.k.C4.l.T4,COH.B.theta.m.T5.n.P3,COH.B.theta.o.Pz.p.P4,COH.B.theta.q.T6.r.O1,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.B.theta.c.F7,AB.B.theta.d.F3,AB.B.theta.e.Fz,AB.B.theta.f.F4,AB.B.theta.g.F8,AB.B.theta.h.T3,AB.B.theta.i.C3,AB.B.theta.j.Cz,AB.B.theta.k.C4,AB.B.theta.l.T4,AB.B.theta.m.T5,AB.B.theta.n.P3,AB.B.theta.o.Pz,AB.B.theta.p.P4,AB.B.theta.q.T6,AB.B.theta.r.O1,AB.B.theta.s.O2,COH.F.gamma.a.FP1.b.FP2,COH.F.gamma.c.F7.d.F3,COH.F.gamma.e.Fz.f.F4,COH.F.gamma.g.F8.h.T3,COH.F.gamma.i.C3.j.Cz,COH.F.gamma.k.C4.l.T4,COH.F.gamma.m.T5.n.P3,COH.F.gamma.o.Pz.p.P4,COH.F.gamma.q.T6.r.O1,main.disorder
0.04109294,0.06513373,0.05735487,0.036197834,0.055585906,0.041887164,0.047112525,0.03949524,0.028452644,0.037899587,0.035882816,0.045196377,0.0332716,0.02378722,0.051932406,0.033608202,0.040467773,0.04078285,0.03327012,0.87903,0.7450164,0.8733786,0.24504066,0.686247,0.563372,0.44067472,0.76977265,0.15966552,0.17040533,0.19506526,0.029501429,0.039443444,0.04109294,0.06513373,0.116994284,0.090496294,0.1404146,0.09520154,0.11433463,0.11222031,0.848151,0.70650226,0.90563625,0.28958628,0.7574875,0.6199846,0.44116238,0.76072246,0.15940185,0.029501429,0.039443444,0.041016713,0.050702643,0.08297711,0.059270114,0.070791855,0.023373688,0.06793264,0.110689536,0.08574568,0.04924384,0.02309835,0.07073095,0.07532386,0.08556386,0.043300416,0.013061396,0.07021615,0.7716401,0.59110624,0.81171525,0.15839066,0.6559959,0.4120682,0.49557325,0.6915215,0.20518757,Healthy control
6.374625,6.283118,5.295076,7.619038,9.091588,8.069083,5.267586,3.277495,6.421174,9.92923,8.103411,3.734279,2.211196,5.35678,8.574104,8.469883,4.413294,5.519433,10.043467,56.591166,66.873265,90.963887,3.811556,85.449869,69.295022,99.912919,74.756539,30.811147,15.827831,13.138966,4.893717,4.823097,6.374625,6.283118,9.612448,9.428447,2.245629,2.185424,2.774694,2.445253,93.774274,68.774321,92.506744,17.561963,85.41106,61.2799,99.92825,74.627466,25.786817,4.893717,4.823097,5.045104,6.244015,7.306872,6.362453,4.526599,3.259441,5.855588,8.661307,6.46009,3.293659,2.598,5.317683,7.064228,6.082389,3.724663,4.724106,5.733457,30.012247,63.46851,81.838706,3.010292,87.960243,71.158301,99.864578,77.871506,39.277051,Mood disorder
0.028379166,0.03342362,0.024845615,0.019557035,0.036160648,0.023103977,0.02235739,0.013835299,0.019735284,0.019872893,0.018460158,0.035284802,0.016386162,0.01483684,0.020052444,0.022450758,0.039493244,0.019145878,0.010889526,0.7047509,0.53486,0.41050684,0.1930963,0.6446238,0.6201844,0.46254557,0.73686516,0.25222448,0.097611226,0.11724836,0.022433544,0.025686827,0.028379166,0.03342362,0.09920824,0.10083752,0.10357319,0.06719926,0.08164625,0.079152144,0.6447187,0.4365011,0.2530576,0.15905355,0.6539024,0.5815319,0.3457103,0.60701555,0.13333257,0.022433544,0.025686827,0.025759045,0.040007535,0.03735431,0.03388669,0.04182724,0.026041416,0.041565128,0.047615755,0.03892552,0.026819553,0.022893563,0.03138416,0.030035928,0.044327617,0.024930196,0.015616865,0.034180507,0.7521667,0.48748308,0.45978087,0.26265916,0.7043755,0.6506007,0.5502254,0.75828975,0.49166298,Mood disorder
0.20477992,0.21807325,0.18175197,0.14302506,0.20949632,0.14307965,0.14863047,0.099521995,0.1019097,0.13305916,0.11394219,0.13938348,0.05335072,0.08466152,0.111640565,0.117146604,0.13801806,0.099463634,0.06948508,0.7971588,0.7285072,0.7268914,0.19282602,0.6081066,0.5817884,0.41105136,0.7428835,0.21714382,0.29550692,0.3063521,0.09189117,0.113964096,0.20477992,0.21807325,0.26223192,0.21826485,0.13960697,0.1102832,0.15318105,0.10596086,0.7926128,0.63815254,0.7906668,0.21554418,0.6787561,0.5544399,0.40704864,0.7508429,0.23233859,0.09189117,0.113964096,0.08618307,0.103740335,0.12130686,0.10479453,0.10331155,0.06289819,0.109792426,0.12879255,0.106802985,0.10647712,0.07505786,0.093101084,0.08938788,0.09987698,0.0954824,0.047921803,0.08899085,0.8020383,0.7198797,0.73951465,0.26368552,0.6551892,0.62209225,0.5290975,0.7437813,0.38092488,Trauma and stress related disorder
17.480684,16.586663,12.194475,23.562894,26.498591,24.534451,15.86986,9.01921,21.760869,27.734095,27.917253,16.735196,13.98545,23.271595,27.462709,29.664107,24.541985,35.339337,27.672185,84.798618,86.492004,92.645563,62.140385,91.445223,80.220351,92.291665,90.013253,63.223527,12.043177,10.882792,9.442133,8.777242,17.480684,16.586663,28.952132,28.734611,7.613098,7.425104,10.418544,9.609762,77.973868,77.684649,91.49786,28.06536,89.063527,74.428133,78.650243,75.102,5.100453,9.442133,8.777242,7.109041,11.593608,12.916522,11.574094,7.840727,4.97762,9.404082,12.419028,10.45577,6.373966,5.486143,8.000518,10.6346,9.957802,7.785984,8.639761,9.299237,95.626351,96.895334,97.889239,89.184767,98.190616,88.845295,98.253261,98.169111,92.728443,Anxiety disorder
8.619421,8.257024,6.303631,8.604206,9.765169,8.982344,7.958671,4.271581,7.603137,8.235436,7.696027,4.752934,3.076272,5.807108,7.38602,7.386779,5.180086,5.592153,6.748365,81.155257,70.29099,78.08798,24.7354,72.858657,67.180956,73.730502,61.809788,49.310323,13.540613,13.771226,10.013752,9.048919,8.619421,8.257024,11.682565,12.866104,5.006075,6.910719,8.095911,9.462091,83.3396,73.571801,83.523773,31.789639,80.071869,62.680603,70.249235,65.967012,60.260981,10.013752,9.048919,6.752582,8.419969,9.259898,8.643265,7.208393,3.862665,7.042596,7.491034,7.672909,4.730911,2.900864,5.34687,6.26387,6.594804,3.9668,3.68044,4.696516,75.049935,64.609567,72.589256,9.715233,68.380078,60.24124,78.237854,55.340505,54.193734,Mood disorder
18.269414,19.119005,13.551242,24.307399,27.152743,25.471631,18.137899,16.739572,39.960411,40.039475,48.641612,30.434807,24.6995,48.57382,46.353077,44.677583,32.358917,22.080459,20.148253,71.397664,74.68169,79.013912,4.388187,73.626925,71.735483,54.290234,64.586975,17.745248,18.588047,19.00301,24.576829,29.669212,18.269414,19.119005,8.574374,8.684092,0.80222,0.778204,0.487492,0.471529,70.148506,69.210061,87.829199,12.914738,84.458814,68.462774,50.764926,62.454101,32.394213,24.576829,29.669212,21.28931,35.741566,46.889349,44.950924,30.166154,14.31793,34.160775,45.625333,45.837863,27.076707,13.665864,29.930692,32.868933,32.102528,27.407031,13.86202,13.341405,63.517328,70.954162,83.641865,18.141337,75.930442,62.368525,46.441399,53.871904,36.912417,Mood disorder
0.090706475,0.07345854,0.060170546,0.07154724,0.076468304,0.07435141,0.07487868,0.030889975,0.069278724,0.06785013,0.09239666,0.089360885,0.05184508,0.06193015,0.104242414,0.11026287,0.11314752,0.123134285,0.1197857,0.55392563,0.6423329,0.8449975,0.36011705,0.7618583,0.72418404,0.7385433,0.85423636,0.5179891,0.24404933,0.20304266,0.10754848,0.103862494,0.090706475,0.07345854,0.14558625,0.14516655,0.1080582,0.103476174,0.12805785,0.10122612,0.5224552,0.5696707,0.8500609,0.31625798,0.8221879,0.7341203,0.782448,0.8724598,0.595964,0.10754848,0.103862494,0.09167382,0.12414164,0.10482283,0.110962935,0.07050242,0.0463772,0.10239875,0.13950367,0.121631704,0.083870254,0.072354525,0.06268712,0.12809256,0.09073714,0.07580303,0.083379254,0.06698069,0.58105683,0.66318345,0.85752887,0.5351965,0.82589036,0.7897228,0.8662696,0.8976289,0.6485988,Healthy control
0.05281113,0.047398757,0.0481002,0.02293645,0.030447101,0.023249568,0.0461979,0.0069635846,0.014389448,0.04153126,0.04505446,0.025401188,0.032966796,0.027082989,0.035998806,0.027280014,0.043470904,0.054963104,0.026445903,0.63732773,0.3674423,0.2910072,0.10856974,0.37097716,0.22438735,0.6105966,0.66188455,0.4386114,0.14869075,0.19169804,0.063147984,0.08420625,0.05281113,0.047398757,0.15383746,0.11475054,0.099752136,0.071305916,0.1065426,0.047500502,0.3781977,0.14346586,0.18461931,0.03083935,0.16284226,0.13835187,0.27064937,0.32827047,0.15318684,0.063147984,0.08420625,0.06668105,0.083303265,0.07709354,0.10248337,0.02764952,0.0139769465,0.12945893,0.107647456,0.09286,0.09513793,0.052990843,0.062184755,0.025886308,0.050405953,0.053064793,0.011267057,0.03747595,0.7561967,0.42915374,0.5507287,0.27722457,0.63218784,0.39055204,0.63962686,0.70294523,0.7004574,Schizophrenia
0.24072595,0.23220427,0.15917772,0.17312914,0.17038843,0.2000397,0.1695764,0.113137744,0.14436547,0.14719789,0.19216393,0.19234951,0.13068686,0.22096957,0.2659916,0.2874962,0.4092535,0.48186108,0.40945068,0.8350769,0.6371343,0.8968179,0.20573598,0.75066346,0.6729827,0.46424806,0.8369155,0.33978274,0.49447113,0.38333157,0.3209934,0.31524634,0.24072595,0.23220427,0.22740892,0.22698624,0.06493521,0.06557409,0.0665096,0.05393379,0.81395715,0.5374882,0.9220442,0.3144476,0.7536071,0.68075156,0.5699343,0.81291246,0.5397938,0.3209934,0.31524634,0.2959344,0.38784394,0.34343588,0.42171344,0.38338184,0.20189111,0.35529226,0.40063447,0.32115412,0.31719947,0.21322341,0.3666633,0.47498912,0.4539821,0.42177394,0.22041433,0.3498706,0.8540826,0.6197251,0.88671213,0.18254706,0.71227765,0.7094096,0.60245407,0.8565476,0.576143,Mood disorder
47.267018,47.400595,28.978921,45.375874,51.857944,49.238245,32.506248,10.366568,27.708088,45.077335,52.561716,26.744198,10.272153,42.247384,63.765126,82.115854,139.956077,113.89096,76.267735,48.093611,86.248897,74.449448,9.313059,69.987465,70.885701,92.754751,85.540895,36.591929,25.858809,33.062279,28.567543,36.62664,47.267018,47.400595,14.025868,16.869001,2.019498,2.302096,3.17369,3.83681,58.100852,87.042242,77.798926,8.711044,80.559539,64.404341,93.336099,86.66231,13.540792,28.567543,36.62664,17.198988,30.588525,37.140353,38.442538,24.980296,8.068029,20.066188,34.669922,39.353621,22.258899,5.520613,19.588483,29.732939,32.260941,37.864908,21.468378,16.638295,61.135079,88.543898,81.750939,25.736478,78.501615,80.15959,95.852915,90.255862,55.52977,Trauma and stress related disorder
23.049573,22.780884,21.4176,22.751011,31.924734,24.066095,14.880564,11.719512,27.512905,39.022451,25.893638,7.534295,9.527519,12.410891,28.282231,10.820751,8.029029,12.240158,10.167394,86.915732,79.600368,93.409061,3.924789,75.446855,32.777049,69.485164,69.415122,10.169516,8.142844,9.834301,4.684332,5.292603,23.049573,22.780884,8.565722,9.184825,1.03641,1.159024,0.85541,0.981077,77.845128,76.753694,89.879421,6.89609,84.656469,77.991532,58.368096,82.383483,20.845934,4.684332,5.292603,4.08006,4.450993,7.402278,5.747142,3.736433,2.29398,5.216881,7.828125,5.502893,2.595188,2.225442,2.641831,5.00272,2.579976,2.254437,2.562336,2.428373,68.417502,75.788626,83.792437,5.855661,73.009892,19.254153,36.348387,76.78663,22.970993,Healthy control
0.083408855,0.08782004,0.019447444,0.02342812,0.037628636,0.018191567,0.01725567,0.024112016,0.01468656,0.017386667,0.013770897,0.023214197,0.007075598,0.0022923453,0.019609071,0.034062054,0.021874472,0.016809832,0.018009285,0.96656466,0.8855431,0.46051815,0.24745019,0.8651782,0.46525577,0.48971125,0.8709772,0.059159975,0.06336312,0.13821396,0.018495008,0.036280554,0.083408855,0.08782004,0.05391521,0.020491784,0.023121815,0.007244157,0.011915398,0.02631387,0.9744522,0.89582074,0.53726697,0.44899645,0.9316088,0.59149265,0.5208265,0.870075,0.12098875,0.018495008,0.036280554,0.02006222,0.035593256,0.03261022,0.025200304,0.008733256,0.0067939945,0.054033037,0.02584844,0.011745453,0.007928416,0.013092023,0.04540636,0.009689575,0.008275214,0.014210866,0.001088004,0.020443885,0.8685753,0.53412145,0.37337637,0.17202073,0.76611334,0.22257401,0.5285443,0.8683516,0.20983036,Addictive disorder
58.404031,60.405315,42.752584,55.366984,60.104148,53.674654,39.085373,16.181103,37.054758,55.519138,38.948023,14.409581,11.277326,38.52644,64.69703,65.775279,77.241032,28.328538,30.411522,92.129366,83.929118,97.903915,52.742153,90.532133,91.695131,91.078556,92.028579,82.239823,56.831069,42.312691,23.852083,24.756075,58.404031,60.405315,14.79263,15.333597,3.212783,3.435184,5.815548,6.099119,93.577398,85.349678,98.830979,57.869483,93.501405,92.830138,93.819822,95.627295,87.508318,23.852083,24.756075,18.051277,24.542433,28.285659,24.428327,17.210788,9.771855,22.168887,27.740546,24.179226,10.834861,8.374592,24.087617,34.388273,26.739253,15.067066,9.316955,9.011814,92.647403,79.022535,97.352851,42.590059,86.390983,87.238993,92.798808,93.639949,79.871392,Mood disorder
0.083079815,0.08707353,0.054596346,0.07180443,0.0886838,0.066273965,0.056972623,0.03508369,0.044766873,0.059489787,0.0712626,0.062659554,0.06730785,0.04416852,0.08074234,0.094503425,0.10815774,0.11377842,0.07802317,0.686991,0.672674,0.8333436,0.11950515,0.6655491,0.62655616,0.4275813,0.7498449,0.08973449,0.13822871,0.14498518,0.0452807,0.042467598,0.083079815,0.08707353,0.086540274,0.09839036,0.07712827,0.05642596,0.048487157,0.035629988,0.74069357,0.6600722,0.81890875,0.1621915,0.7707909,0.67728364,0.47625312,0.7951373,0.15642661,0.0452807,0.042467598,0.035348117,0.05759782,0.060916808,0.050279204,0.035825778,0.02509171,0.07051461,0.06849667,0.056512963,0.042306118,0.04122915,0.0559987,0.061196376,0.0624205,0.040820777,0.013901596,0.04896049,0.5464273,0.5283962,0.7425036,0.0974141,0.65437526,0.52598435,0.4693113,0.7079888,0.22513287,Addictive disorder
40.609501,48.647617,38.648585,39.214143,70.823282,70.905479,44.521538,24.802719,65.913129,74.827397,74.663781,46.685929,28.730328,28.819592,86.126292,66.778154,50.730353,28.469808,49.00535,84.327501,83.961095,82.266087,32.73427,74.094844,77.736835,54.670754,77.861798,5.723604,12.913166,20.919405,10.9286,14.283004,40.609501,48.647617,8.274223,11.542417,1.13577,1.728791,1.099025,1.977332,84.40258,83.612282,84.516627,32.638731,81.392025,76.760584,59.690542,86.928837,27.862213,10.9286,14.283004,10.455812,10.589131,19.113528,19.089047,10.141842,8.497157,16.739073,19.020118,19.054222,7.132377,7.490945,7.46381,19.198514,18.040781,8.539801,7.38766,12.828363,79.172666,75.335347,72.781151,22.185543,73.01075,74.311945,41.251658,77.966025,35.303527,Healthy control
5.41913,5.459091,3.004146,7.747127,9.390158,7.541593,4.664892,2.18263,8.117349,8.476905,10.769492,6.125264,3.181424,7.502203,8.980786,12.106255,10.279654,9.678622,15.010073,77.074373,90.788622,93.131981,48.126889,83.513586,71.851999,59.242468,76.931084,17.325998,25.368544,25.560059,10.781822,12.885705,5.41913,5.459091,17.282679,21.760224,4.812481,4.622388,3.494573,4.161097,67.794154,90.874826,91.819759,38.923369,84.552356,67.008835,42.114462,76.415652,8.665134,10.781822,12.885705,4.785044,11.654312,15.156061,12.785329,8.871043,3.068323,7.691688,9.766739,9.93403,5.952211,4.096408,8.225937,10.713213,14.393064,8.300307,8.093709,16.320126,77.009646,89.431725,93.200444,63.315082,86.621013,87.548964,78.765995,89.856949,43.278102,Schizophrenia
27.126462,29.785742,20.921011,30.42155,34.595461,34.262288,25.15053,14.377873,25.805282,31.427827,29.667684,18.03445,15.617006,20.55229,23.346499,22.439902,18.390174,30.043625,18.686434,88.367565,71.960818,99.779098,41.654351,83.750964,62.431212,80.526089,67.976323,47.058272,17.009918,23.108743,11.004678,14.892358,27.126462,29.785742,11.646573,15.015287,1.322265,1.862737,1.462353,2.119635,89.057117,80.972161,99.948975,49.094145,88.885366,74.29735,83.066653,76.922439,56.32074,11.004678,14.892358,10.17584,13.07644,15.414563,14.037656,10.809146,6.447281,9.493379,12.084773,10.946618,8.466566,5.115428,7.500774,8.78431,8.540829,6.841494,9.06883,5.815965,72.826208,58.500072,99.010196,40.517629,80.361596,51.077212,60.295114,65.917918,52.740396,Mood disorder
11.448163,10.814132,9.68983,13.661704,14.848548,13.350737,8.05257,6.628538,12.771228,15.226854,11.614366,5.035182,5.739939,10.368171,13.638208,12.434722,19.322301,13.344488,27.00149,87.174742,44.540156,92.337305,21.998847,76.749391,62.226095,67.919336,86.330585,20.120885,7.729179,8.989076,5.824317,5.958401,11.448163,10.814132,4.491446,4.455201,0.952415,1.012741,0.931839,0.989521,86.828211,61.656576,89.217078,6.557231,69.383655,45.236571,63.209485,78.45385,15.045218,5.824317,5.958401,5.190206,7.211039,7.68686,7.009359,4.491589,3.580982,6.187223,7.616817,5.465054,2.899265,2.77779,4.877628,5.63393,5.01453,3.674399,4.049112,4.693205,81.799034,12.739182,90.094291,18.768735,71.56935,71.662882,75.813172,85.46312,24.582198,Schizophrenia
30.516187,31.344153,19.661275,34.315644,43.733078,39.143183,26.587066,14.008382,28.401707,46.161132,40.173024,20.142373,25.385197,53.000243,52.78412,73.865871,50.672853,27.848848,26.697531,82.257785,75.0888,79.408728,19.433054,54.968108,48.503076,60.489603,60.047491,20.253146,21.575472,19.609323,14.373115,13.092324,30.516187,31.344153,16.398455,16.210094,4.278677,4.493013,6.084266,7.206655,67.482171,57.03509,73.37554,13.423261,51.319957,26.408378,36.776604,41.064191,18.268482,14.373115,13.092324,10.216719,14.70497,17.527663,16.172967,12.56423,7.736996,12.773656,17.343364,15.61851,10.474491,7.661771,13.290069,15.42542,16.283468,11.922162,7.867142,10.582175,79.105515,71.161512,81.265636,48.919669,68.291909,48.439264,63.886685,66.07246,53.751637,Schizophrenia
11.987965,12.881057,8.626085,14.111532,18.714418,15.278312,11.36636,6.955299,12.282098,20.312206,16.403599,10.378532,8.328013,12.146107,18.677165,15.588721,10.588676,6.432378,8.812074,62.777792,58.325413,77.015937,29.801005,76.90039,68.481062,58.076877,69.177531,12.446794,11.066426,9.942629,9.83821,10.127488,11.987965,12.881057,6.350879,6.644037,0.978188,1.016441,1.003473,1.09177,48.683529,40.968575,69.79628,40.28365,80.449409,52.868678,35.294505,55.682731,6.638877,9.83821,10.127488,7.914464,11.90377,15.012094,11.622031,9.355771,4.682541,9.623358,16.384633,11.246581,7.205013,5.707863,8.758205,13.534688,11.669843,7.985984,5.832647,9.319417,43.318045,38.053024,61.98624,44.025455,81.468883,57.589929,56.77657,61.900865,23.830669,Mood disorder
16.305063,17.461905,12.467666,19.892964,21.639915,22.375017,15.426917,7.615373,19.695557,24.976167,24.074952,17.646681,21.016217,30.596553,27.337624,39.917352,36.616817,44.078508,37.971412,78.380277,71.006996,91.174979,12.271869,67.994777,73.961579,69.103913,67.257844,12.168404,19.155081,24.719108,16.552898,20.136628,16.305063,17.461905,16.814038,19.442577,2.708583,3.071132,1.779952,1.950104,81.186271,67.105247,93.23302,14.469557,77.494817,75.872469,68.175324,73.851815,22.897278,16.552898,20.136628,12.213878,22.111373,26.66621,27.641985,18.228461,7.687326,21.539163,29.623994,26.742744,14.02828,11.238928,21.516142,24.278981,23.974481,15.801683,18.171647,16.347493,67.941085,55.454758,86.353288,12.077397,70.792833,74.803906,73.778735,73.211416,13.373035,Anxiety disorder
4.463233,4.913281,3.463567,6.110875,7.439262,7.335586,3.900172,2.645945,5.789506,8.428123,7.560126,3.091968,1.760415,4.425581,5.94758,5.661112,3.365204,2.210484,2.751962,79.615504,77.484428,80.366882,25.520628,74.985139,68.859506,73.633633,68.279058,37.419545,28.781317,32.36923,25.481891,26.58904,4.463233,4.913281,16.310102,16.320458,5.193539,6.05894,5.060895,5.428708,89.133861,83.056215,89.291434,35.91543,81.747089,73.594616,65.434935,72.562552,33.464514,25.481891,26.58904,11.03042,27.815907,31.45328,30.765823,15.237303,9.441103,18.911391,24.262371,19.38431,10.098356,4.440254,13.508159,15.604195,14.614249,5.201138,4.283582,5.770456,77.764007,77.987683,82.472341,21.261566,86.04299,59.562832,85.257435,86.339471,47.723478,Healthy control
0.18271376,0.19566423,0.1622609,0.11634313,0.16958112,0.15948042,0.16706976,0.11308367,0.1252044,0.16556558,0.13397641,0.14610668,0.08564047,0.10469394,0.10010482,0.13209425,0.1413916,0.13051762,0.0921941,0.64751464,0.7605285,0.77144676,0.2482458,0.6574639,0.45616302,0.57319427,0.63428396,0.16898154,0.30775747,0.24479581,0.17924316,0.18015485,0.18271376,0.19566423,0.24872498,0.21213359,0.17445524,0.12014426,0.13878137,0.14207713,0.6180523,0.6750401,0.81032395,0.21092848,0.7316181,0.50593466,0.55437744,0.63664937,0.14177166,0.17924316,0.18015485,0.17974614,0.23897523,0.22750692,0.22381964,0.22859031,0.14249143,0.19108307,0.2635543,0.20498209,0.18508887,0.15036435,0.15657936,0.18152851,0.16899502,0.14020002,0.080548935,0.11993835,0.5842405,0.7272566,0.74319744,0.33929524,0.7075137,0.41241342,0.59020436,0.6751887,0.3681006,Addictive disorder
7.262933,8.710054,5.875747,7.159943,9.536643,8.40507,7.064213,4.225448,7.715077,9.420353,6.973181,5.528351,3.126641,5.726926,9.097128,7.385066,6.44011,5.939163,4.765881,72.449663,60.802217,99.917507,5.187953,62.237652,48.932976,38.057447,79.484147,7.626858,46.825608,42.18453,11.546378,12.137982,7.262933,8.710054,12.271072,16.071021,2.085646,3.563815,2.044931,3.951313,61.953306,31.437527,99.956647,6.751035,71.542754,60.685402,46.815297,90.341018,32.249114,11.546378,12.137982,8.338003,9.174391,11.192751,9.752229,7.259725,4.840382,8.47425,11.118851,8.216581,5.501443,3.835976,9.040065,12.217249,7.096875,4.571764,9.991075,4.359156,60.856175,56.534501,99.650855,10.594113,60.710981,39.029155,47.633977,78.196989,4.657133,Mood disorder
19.682905,20.755346,15.662637,21.648449,23.92748,23.256138,16.238712,8.161185,14.746853,22.586764,15.687408,9.410098,13.061082,17.017919,22.536572,24.097138,22.231926,53.742782,29.327271,67.145608,55.305169,89.937215,12.638175,64.997397,68.957557,79.080328,75.36401,8.062094,16.11526,18.847291,12.608547,13.102457,19.682905,20.755346,9.875704,11.911859,2.909845,4.780741,5.11008,7.145675,75.527891,73.543208,88.29163,21.739449,81.325657,74.782137,69.357061,83.05217,3.891483,12.608547,13.102457,13.548117,15.056459,14.820533,13.867296,11.202793,10.236586,14.091689,16.87671,12.968977,10.853302,11.031062,12.922802,15.027612,13.600255,10.906792,14.895098,9.019947,36.831631,18.19885,84.574077,8.32327,80.464403,52.378135,74.449317,84.592867,21.863386,Schizophrenia
0.116567016,0.13908689,0.11572404,0.08593597,0.120454095,0.11176065,0.09161573,0.042540073,0.085529044,0.12435531,0.1551577,0.11435152,0.08153354,0.07203001,0.09758719,0.0921342,0.06537821,0.06536898,0.0429956,0.47316128,0.5009746,0.805996,0.19548447,0.55625325,0.5051566,0.6766394,0.4527513,0.25062126,0.2184173,0.21936874,0.12865762,0.13952631,0.116567016,0.13908689,0.2882684,0.28507653,0.36358562,0.29012203,0.28541172,0.23750077,0.70031697,0.57824636,0.9104601,0.18562984,0.68673193,0.51016736,0.70320785,0.48341197,0.3309491,0.12865762,0.13952631,0.08899946,0.13851172,0.16497289,0.15277734,0.13869977,0.0743778,0.10246763,0.11750902,0.14177738,0.07731724,0.15906632,0.06596022,0.12489828,0.13852198,0.079134524,0.050581854,0.09308539,0.3465214,0.4060043,0.8007519,0.17548242,0.52388763,0.48311445,0.6261933,0.33981276,0.2826461,Mood disorder
22.761047,21.589651,17.062556,28.192185,32.242766,34.201432,19.557325,13.50625,27.950598,35.985761,35.00675,16.845436,11.100132,29.429248,35.207637,41.612503,38.972737,36.563376,30.732185,80.46451,72.538845,86.499819,29.088438,73.669369,63.426718,54.09229,75.721163,13.889496,29.049029,26.589857,10.179101,10.499896,22.761047,21.589651,12.912246,14.016086,5.327726,7.172329,6.482142,8.653506,79.342099,64.122827,91.889364,22.814286,79.072893,69.370604,48.3106,78.727138,13.398635,10.179101,10.499896,8.165401,12.166479,13.541834,16.312425,9.658417,7.02344,12.76546,15.819764,14.17681,7.150625,5.494141,13.353951,15.285924,17.012195,9.259248,9.500294,10.165243,77.817682,68.745815,84.865365,48.364695,79.041203,78.082422,74.078377,83.026726,50.105625,Mood disorder
10.49277,10.730888,9.584136,10.15103,16.347218,12.819259,9.618327,4.496268,10.697542,9.920808,11.855043,9.212915,7.804606,9.659145,12.790684,11.59074,19.170807,10.842234,13.908202,80.126299,79.716631,87.042399,14.116457,82.025618,38.979763,63.38718,21.955081,24.846503,34.281846,37.138937,14.248546,15.093066,10.49277,10.730888,27.150998,26.946957,9.687362,12.327556,13.375241,11.238065,76.251141,72.987504,86.691281,0.469797,85.570275,35.113911,56.672959,16.864536,12.995477,14.248546,15.093066,13.683494,14.021031,25.800536,18.935842,13.859225,6.904518,13.95203,13.826918,15.628632,14.216857,12.180051,13.062333,16.149,13.760578,13.684026,13.206768,13.708035,85.448395,88.406606,91.352311,47.939126,92.656141,60.430573,82.682706,49.390753,66.125444,Mood disorder
0.16774492,0.14323322,0.11855253,0.09564431,0.16374569,0.09201223,0.11203111,0.06307933,0.09025826,0.110792466,0.1204469,0.13239193,0.02492387,0.05351721,0.06115796,0.065746866,0.10677413,0.05763109,0.041774713,0.8481133,0.76130956,0.9151109,0.2905179,0.77578175,0.60839546,0.6461625,0.6546122,0.21361311,0.19875905,0.1768776,0.058976315,0.06676326,0.16774492,0.14323322,0.09910297,0.10828739,0.14456818,0.110755265,0.16524507,0.11942107,0.8485468,0.7629787,0.9439595,0.46446285,0.8547771,0.62939656,0.68065727,0.70497596,0.30092788,0.058976315,0.06676326,0.0520277,0.077791765,0.07000637,0.083053045,0.065516904,0.0430412,0.07089046,0.07307848,0.07068184,0.06546171,0.039985538,0.059060927,0.054147165,0.067625344,0.054098185,0.025307084,0.06434258,0.7607337,0.6491309,0.90149593,0.24483702,0.7677927,0.51754093,0.6722037,0.6364315,0.32480782,Trauma and stress related disorder
