AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.C.alpha.c.F7,AB.C.alpha.d.F3,AB.C.alpha.e.Fz,AB.C.alpha.f.F4,AB.C.alpha.g.F8,AB.C.alpha.h.T3,AB.C.alpha.i.C3,AB.C.alpha.j.Cz,AB.C.alpha.k.C4,AB.C.alpha.l.T4,AB.C.alpha.m.T5,AB.C.alpha.n.P3,AB.C.alpha.o.Pz,AB.C.alpha.p.P4,AB.C.alpha.q.T6,AB.C.alpha.r.O1,AB.C.alpha.s.O2,COH.D.beta.a.FP1.b.FP2,COH.D.beta.c.F7.d.F3,COH.D.beta.e.Fz.f.F4,COH.D.beta.g.F8.h.T3,COH.D.beta.i.C3.j.Cz,COH.D.beta.k.C4.l.T4,COH.D.beta.m.T5.n.P3,COH.D.beta.o.Pz.p.P4,COH.D.beta.q.T6.r.O1,AB.A.delta.a.FP1,AB.A.delta.b.FP2,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.C.alpha.a.FP1,AB.C.alpha.b.FP2,AB.D.beta.a.FP1,AB.D.beta.b.FP2,AB.E.highbeta.a.FP1,AB.E.highbeta.b.FP2,AB.F.gamma.a.FP1,AB.F.gamma.b.FP2,COH.B.theta.a.FP1.b.FP2,COH.B.theta.c.F7.d.F3,COH.B.theta.e.Fz.f.F4,COH.B.theta.g.F8.h.T3,COH.B.theta.i.C3.j.Cz,COH.B.theta.k.C4.l.T4,COH.B.theta.m.T5.n.P3,COH.B.theta.o.Pz.p.P4,COH.B.theta.q.T6.r.O1,AB.B.theta.a.FP1,AB.B.theta.b.FP2,AB.B.theta.c.F7,AB.B.theta.d.F3,AB.B.theta.e.Fz,AB.B.theta.f.F4,AB.B.theta.g.F8,AB.B.theta.h.T3,AB.B.theta.i.C3,AB.B.theta.j.Cz,AB.B.theta.k.C4,AB.B.theta.l.T4,AB.B.theta.m.T5,AB.B.theta.n.P3,AB.B.theta.o.Pz,AB.B.theta.p.P4,AB.B.theta.q.T6,AB.B.theta.r.O1,AB.B.theta.s.O2,COH.F.gamma.a.FP1.b.FP2,COH.F.gamma.c.F7.d.F3,COH.F.gamma.e.Fz.f.F4,COH.F.gamma.g.F8.h.T3,COH.F.gamma.i.C3.j.Cz,COH.F.gamma.k.C4.l.T4,COH.F.gamma.m.T5.n.P3,COH.F.gamma.o.Pz.p.P4,COH.F.gamma.q.T6.r.O1,main.disorder
0.026205746,0.022795646,0.029459592,0.019785944,0.022643669,0.02613013,0.024598077,0.02505926,0.022369448,0.023439212,0.030072438,0.017929792,0.028944878,0.018261695,0.014182449,0.021439945,0.011945425,0.0050017694,0.0044447235,0.7349079,0.71250564,0.81504667,0.21482934,0.6063764,0.59077185,0.5861338,0.68738407,0.229672,0.12183612,0.14859815,0.058625136,0.05836624,0.022295415,0.028163912,0.07143052,0.09208035,0.1542926,0.11808796,0.13202201,0.1478738,0.64961916,0.6213494,0.8103607,0.19465715,0.6206016,0.5513044,0.6429203,0.7470467,0.28021926,0.04226737,0.045809172,0.044088412,0.06588983,0.08659919,0.061569102,0.074907616,0.048453018,0.0769367,0.08482531,0.074219145,0.06053239,0.057793014,0.06311778,0.06646599,0.06761218,0.03438841,0.02899548,0.049631786,0.64457625,0.6553269,0.79778576,0.22462673,0.58770305,0.53324646,0.6472712,0.73078984,0.35805395,Obsessive compulsive disorder
0.019519709,0.012188832,0.017551376,0.007113702,0.018122328,0.009737428,0.012306772,0.009882622,0.011503946,0.00867084,0.011703698,0.005151432,0.013097508,0.0036285971,0.0030059873,0.006112463,0.0027253882,0.0007754837,0.000989084,0.46825758,0.51500165,0.8531684,0.038493734,0.5384363,0.488061,0.45879993,0.6718543,0.14633037,0.108085945,0.08957094,0.029615015,0.017754683,0.014121849,0.015865533,0.061244912,0.05919344,0.07774271,0.05002586,0.07694569,0.068459526,0.6400682,0.5417098,0.88410133,0.16193937,0.6576613,0.56896573,0.5705588,0.728204,0.23829025,0.022250412,0.026160946,0.025983851,0.034329947,0.03620883,0.027608214,0.025450692,0.02483718,0.03058294,0.037711237,0.028979804,0.023257274,0.04362339,0.02672162,0.038969953,0.016132561,0.009226916,0.015108184,0.039551757,0.30218124,0.34629285,0.78445035,0.0591546,0.47870782,0.43526146,0.40510437,0.5297145,0.29658398,Obsessive compulsive disorder
0.058940295,0.10085829,0.025785465,0.035224672,0.051634584,0.04952434,0.029304897,0.05669043,0.041543506,0.08527217,0.07025297,0.08975407,0.057277877,0.09985953,0.115819015,0.047512542,0.050900087,0.03759979,0.059384406,0.77055943,0.59112626,0.818683,0.23078378,0.68106073,0.20866382,0.6446876,0.77793115,0.45125687,0.33934066,0.30870226,0.12657125,0.12416675,0.04532782,0.06590663,0.16002263,0.18165617,0.21934736,0.22177689,0.19608976,0.17873015,0.8046873,0.61672705,0.82383955,0.13935703,0.7514831,0.5180563,0.61850464,0.78304905,0.2311835,0.17120579,0.14301464,0.09506735,0.15431619,0.13879305,0.1708209,0.062532805,0.1013082,0.18170704,0.19042748,0.16030255,0.10000972,0.09793801,0.1570357,0.15436022,0.12538835,0.12635674,0.048182838,0.12709492,0.8453716,0.5612139,0.9167889,0.3492425,0.7591554,0.19035256,0.75329614,0.9270652,0.7084613,Obsessive compulsive disorder
0.084430635,0.053588405,0.072981656,0.033418838,0.07033736,0.05355698,0.05922765,0.038349986,0.042094823,0.0438658,0.052315664,0.034560446,0.048873417,0.025737705,0.025727054,0.034957226,0.020832174,0.013604426,0.011311519,0.69475824,0.6276361,0.76205564,0.105616964,0.5699126,0.5179956,0.45574558,0.5783703,0.12785716,0.1873713,0.11395039,0.07149633,0.06738387,0.060528263,0.07672401,0.13034321,0.10212477,0.112229474,0.07263167,0.12250953,0.103613146,0.73864746,0.6083552,0.785152,0.17961287,0.61996067,0.52538383,0.5030983,0.5838696,0.21479554,0.06286035,0.0552234,0.06541618,0.09697671,0.0736262,0.07337952,0.07490569,0.05852502,0.07138617,0.105571166,0.09624818,0.059973158,0.077520005,0.07842123,0.098306514,0.0649074,0.03075612,0.044749644,0.083412685,0.62074935,0.5425381,0.6653251,0.11467861,0.4693627,0.4610985,0.43341908,0.40168232,0.23017722,Obsessive compulsive disorder
0.06478821,0.10759659,0.061106127,0.10809918,0.11025703,0.09168001,0.061149843,0.08690847,0.081172116,0.106185205,0.1124978,0.0925447,0.092971504,0.10381824,0.090431705,0.097411774,0.07781192,0.12209548,0.069580615,0.91430706,0.81918925,0.9072475,0.09767275,0.67264545,0.45647627,0.6384287,0.74429804,0.12251489,0.22834963,0.2575214,0.08805997,0.12814729,0.054548007,0.07375874,0.17678629,0.20498918,0.14106451,0.12069828,0.20124489,0.10722818,0.928636,0.7713313,0.90349364,0.1524592,0.8008277,0.53639156,0.68688256,0.8176338,0.14618662,0.09154539,0.108823024,0.089498796,0.118139505,0.16655006,0.15575157,0.12230485,0.09842841,0.16050124,0.17087016,0.21381247,0.14647421,0.04686159,0.1425074,0.18017389,0.11215326,0.1140104,0.068996504,0.08384297,0.87454647,0.7551797,0.8870435,0.099056,0.711001,0.45757616,0.6915018,0.72185737,0.2678917,Obsessive compulsive disorder
0.37696505,0.36524895,0.29332253,0.27278638,0.3514073,0.2965736,0.2783371,0.20011684,0.20732245,0.29505673,0.31133527,0.39563406,0.15991026,0.17256026,0.30053967,0.45989957,0.9380877,0.7464937,0.5651776,0.3753595,0.65970165,0.5001954,0.046966806,0.6445105,0.5676842,0.40550283,0.6334274,0.27362257,0.29700658,0.2614838,0.21330322,0.19961433,0.3822249,0.35336828,0.27082545,0.29383507,0.23508723,0.22843912,0.23858058,0.2830246,0.5895183,0.6061245,0.67561865,0.11921106,0.6775187,0.58303183,0.3100866,0.589936,0.25971517,0.20703782,0.19363911,0.19566198,0.26911008,0.30787504,0.32601392,0.23113056,0.13313703,0.2389136,0.3667537,0.33934686,0.2854668,0.1672949,0.23639001,0.32023403,0.3855848,0.34169322,0.14997934,0.2671269,0.30824253,0.5069764,0.41828397,0.0325771,0.59783775,0.4932953,0.3249511,0.5015857,0.33451036,Obsessive compulsive disorder
0.056615267,0.037291717,0.040007953,0.01743353,0.02784326,0.032972954,0.03327315,0.013323838,0.021759704,0.024789553,0.0306153,0.025647698,0.017669987,0.013598112,0.022471955,0.021997206,0.01417212,0.007951061,0.005587545,0.71937853,0.75737834,0.71259904,0.16752964,0.6096821,0.5839988,0.40832978,0.6521077,0.09344598,0.09872451,0.07285359,0.040335186,0.04223121,0.047575973,0.05553513,0.042563803,0.056192957,0.06084715,0.0388895,0.04486912,0.055970345,0.6319591,0.6776788,0.77753246,0.15069953,0.7698575,0.57893384,0.44592693,0.6974036,0.1298941,0.037486847,0.026202599,0.03264689,0.048204333,0.036358185,0.03400954,0.041661516,0.023201432,0.03637772,0.061545037,0.04184891,0.020575093,0.029791966,0.033089884,0.034295116,0.032410894,0.013284233,0.00999652,0.027632404,0.7779758,0.7480896,0.73499656,0.3590878,0.69188756,0.5976504,0.5239739,0.72890764,0.21385898,Obsessive compulsive disorder
0.03136275,0.031625405,0.021386616,0.025459927,0.035949435,0.021849979,0.020878293,0.02576081,0.027447877,0.03008649,0.035440627,0.020446561,0.03786683,0.019690316,0.013714441,0.02448142,0.017333997,0.0070200567,0.007063685,0.62827414,0.56843895,0.8475789,0.113925,0.57991266,0.4844517,0.62950593,0.72333723,0.3314393,0.19514774,0.20641394,0.06602406,0.06266438,0.019328507,0.026243612,0.08357294,0.11230695,0.16416521,0.18097387,0.1976233,0.15826038,0.67765003,0.5887543,0.8529624,0.1873467,0.66163605,0.54597557,0.6458091,0.7921173,0.25918072,0.055841606,0.06805962,0.05337976,0.076473884,0.12269065,0.08718378,0.070617124,0.053277384,0.10516967,0.09181441,0.09625934,0.07499821,0.07731816,0.07113179,0.0988387,0.062043495,0.045398258,0.047908228,0.07862616,0.52426267,0.5047724,0.82329905,0.1318197,0.6279057,0.3958613,0.5696356,0.74709755,0.46421775,Obsessive compulsive disorder
0.016841179,0.013564101,0.016842049,0.00845488,0.013757141,0.014960059,0.011313726,0.010874616,0.012916223,0.010214684,0.020111866,0.007588638,0.013337528,0.005455666,0.004964869,0.00860684,0.0035165662,0.00087980996,0.0011181245,0.7152787,0.6758256,0.8578926,0.13213077,0.66051304,0.5419327,0.5256294,0.7518125,0.16770558,0.061559185,0.06567264,0.030149383,0.028244149,0.012075307,0.012519966,0.040597346,0.06352558,0.09021217,0.06070665,0.076884486,0.098686695,0.5102446,0.4988199,0.8698792,0.09354969,0.7078401,0.4950944,0.5816804,0.82989603,0.24904709,0.028514301,0.027572373,0.03080549,0.03651942,0.053918537,0.030030629,0.04168725,0.029284919,0.04965039,0.044377156,0.053290416,0.02624855,0.038494084,0.037185214,0.038874224,0.02449695,0.009976955,0.015726322,0.022005748,0.53909093,0.5660081,0.83786255,0.12519036,0.63280994,0.40283293,0.5477094,0.7829899,0.21967496,Obsessive compulsive disorder
0.042056337,0.041779254,0.035952263,0.029708114,0.034029685,0.03746731,0.03164725,0.030692777,0.03260757,0.03879941,0.045630924,0.0293532,0.031245045,0.024178453,0.029682525,0.029224299,0.013900732,0.010325735,0.008765572,0.83404785,0.8041881,0.8122724,0.25041768,0.64623654,0.58788085,0.59449863,0.6562553,0.097942084,0.111993775,0.12378207,0.05382541,0.067659,0.042659555,0.04352153,0.07142377,0.07585848,0.09866718,0.06304368,0.08111536,0.09386209,0.79142267,0.73989433,0.81941336,0.16905123,0.71046245,0.54948467,0.58465785,0.7069364,0.15174878,0.07138055,0.058522653,0.035825323,0.059170265,0.07857824,0.06554835,0.05623015,0.040333282,0.06417234,0.08911392,0.07774374,0.04828057,0.035015993,0.06238093,0.06616818,0.059675045,0.02857447,0.017584955,0.03407415,0.7592438,0.737728,0.76637036,0.25674263,0.63813865,0.48324242,0.6794819,0.64795524,0.18895496,Obsessive compulsive disorder
0.11495694,0.18271692,0.09982694,0.10549292,0.09954986,0.09826495,0.08959529,0.097029634,0.10045228,0.1029831,0.12274245,0.1370279,0.070333414,0.08346977,0.1498587,0.11105002,0.059632692,0.07161288,0.06284341,0.78287244,0.7438566,0.78131646,0.1542289,0.5825939,0.40346667,0.56093174,0.53544754,0.070238486,0.2733923,0.30069485,0.17325272,0.18112569,0.16693696,0.13831787,0.20239176,0.22237402,0.1319661,0.09568439,0.12824611,0.11172393,0.8050272,0.7283948,0.7576855,0.16843812,0.72470164,0.5518676,0.45776692,0.5941056,0.077905536,0.22847879,0.23849453,0.11984923,0.12746103,0.17450106,0.18012872,0.087413356,0.08057026,0.13006666,0.1414795,0.13164696,0.13071014,0.07094311,0.11989903,0.15113427,0.08656061,0.08461206,0.05112987,0.10685112,0.7260997,0.68830043,0.805606,0.36864933,0.7244076,0.33879128,0.64066046,0.6168469,0.21370015,Obsessive compulsive disorder
0.019347692,0.018075174,0.0072203795,0.015613734,0.027381664,0.010721482,0.010489047,0.01792567,0.018161608,0.022205649,0.038088776,0.020151617,0.015526738,0.020133775,0.035325672,0.027227268,0.036275085,0.0036399206,0.011981322,0.91324365,0.5406002,0.98519367,0.18163674,0.57353055,0.4103361,0.87932175,0.93695,0.9665823,0.122703716,0.11706173,0.04350468,0.03721772,0.008139678,0.028572494,0.1543416,0.14352734,0.29174265,0.22013392,0.26455775,0.25979486,0.9684067,0.26175615,0.96996224,0.111894466,0.55833507,0.4312589,0.9424992,0.964587,0.9386145,0.023864858,0.020220017,0.024074383,0.10225611,0.054295238,0.028267689,0.035832953,0.07442198,0.07512081,0.12490962,0.09756315,0.05879006,0.057887033,0.061951164,0.0928327,0.08930287,0.071413554,0.014090615,0.05059406,0.9355042,0.6041835,0.9967866,0.38423887,0.7581643,0.49008822,0.8877168,0.9954543,0.978229,Obsessive compulsive disorder
0.15291452,0.11744366,0.12001956,0.053170487,0.10299484,0.10198453,0.09194584,0.046906482,0.07432754,0.068559155,0.10871446,0.07330241,0.062024,0.042977083,0.07568333,0.067911215,0.060959652,0.02987599,0.029870661,0.49769267,0.5764551,0.622394,0.10279231,0.57174444,0.48689303,0.3297094,0.6773387,0.1699442,0.17838968,0.14801385,0.1026272,0.09110999,0.112434566,0.1340903,0.1198603,0.12928912,0.11278009,0.08498622,0.10267341,0.11080094,0.44869643,0.5308622,0.7024202,0.17613478,0.72509474,0.47888273,0.4272856,0.673818,0.24723879,0.09497214,0.07727439,0.103559315,0.109804295,0.07561693,0.08758528,0.08870289,0.09530659,0.071695745,0.1338713,0.09789818,0.06978205,0.086998455,0.08618769,0.08480043,0.07433218,0.037772626,0.0475337,0.10695443,0.58607095,0.556399,0.6659097,0.26931748,0.684808,0.5366795,0.36695573,0.68489873,0.2930699,Obsessive compulsive disorder
0.09378747,0.11975433,0.07283071,0.08948795,0.108968265,0.069053896,0.100557454,0.056218192,0.08269725,0.067836635,0.08192031,0.087763906,0.054679893,0.046076797,0.07099747,0.08399042,0.04436857,0.051012307,0.041996986,0.818827,0.80875313,0.84418887,0.18020697,0.66215986,0.60792464,0.5907561,0.5945482,0.065713964,0.16303459,0.1629785,0.08325177,0.09836922,0.12062924,0.106466,0.121636845,0.12800908,0.07153687,0.057241693,0.08977913,0.065285385,0.88253343,0.79530656,0.8370957,0.2146707,0.78519714,0.646964,0.5435675,0.60057986,0.10440191,0.10041022,0.08858111,0.064986266,0.06804151,0.09685921,0.11659446,0.07876161,0.038872104,0.063118584,0.09031384,0.08459293,0.07656975,0.038278475,0.07444199,0.11152556,0.062118858,0.041237462,0.025064893,0.0641371,0.7157834,0.7363271,0.7828962,0.3239983,0.7324589,0.6363344,0.6079929,0.5390365,0.22844915,Obsessive compulsive disorder
0.07316003,0.09423225,0.07035129,0.07165883,0.06344261,0.09783836,0.11876139,0.060650565,0.06744981,0.05755453,0.059586205,0.10964184,0.082805485,0.068593,0.067158304,0.07531058,0.11137804,0.1666079,0.064635076,0.61077726,0.6878748,0.7742761,0.113060534,0.73734593,0.58987993,0.50372154,0.679207,0.27639976,0.39860606,0.5031907,0.1545619,0.14495184,0.07687193,0.08435958,0.2692027,0.24486701,0.3397056,0.230397,0.31012988,0.15251225,0.5552726,0.7077202,0.800804,0.30149144,0.7246155,0.6434936,0.5885447,0.6732145,0.18928961,0.065129116,0.087727934,0.14101508,0.13124937,0.1506857,0.17289813,0.1511646,0.11281042,0.120794475,0.15458137,0.11631309,0.17003667,0.100492574,0.13238122,0.1200236,0.15561976,0.1341261,0.065276176,0.15152515,0.664873,0.8127865,0.826882,0.17785546,0.8167981,0.70614934,0.5079073,0.76228863,0.5593933,Obsessive compulsive disorder
0.16923222,0.15149835,0.115204625,0.08775331,0.12734249,0.10026112,0.1288094,0.055321146,0.092834346,0.11111511,0.12014514,0.13247864,0.06442185,0.06953042,0.12468979,0.12544648,0.11514265,0.117125124,0.097767055,0.6955275,0.67427015,0.76103264,0.17869695,0.65909284,0.6479015,0.56738853,0.7487458,0.20409277,0.17450732,0.14669086,0.06857808,0.071619324,0.17190336,0.17059255,0.11746011,0.1294504,0.094137765,0.07588461,0.09462812,0.081806354,0.7039563,0.6453632,0.77987343,0.21590494,0.75816655,0.65923756,0.6169434,0.78413236,0.24770524,0.07145048,0.0754955,0.08397515,0.092573635,0.070323676,0.081618115,0.09505318,0.057229403,0.08038152,0.095718436,0.081956446,0.05521773,0.043986265,0.090752184,0.08359715,0.08084235,0.047296133,0.01952719,0.06715274,0.7061283,0.7542747,0.7927112,0.4556699,0.77594584,0.7308455,0.7555181,0.8837519,0.45520386,Obsessive compulsive disorder
0.107606076,0.104146086,0.121479124,0.10728619,0.12978083,0.089051485,0.12622577,0.07777217,0.0824683,0.0968575,0.07756609,0.08987329,0.10045056,0.07649549,0.06431047,0.10919031,0.1039205,0.17907004,0.10348709,0.6055055,0.6628318,0.73982084,0.14630681,0.5932884,0.77124983,0.6172459,0.6812079,0.19579846,0.22448415,0.21598746,0.08256214,0.06628852,0.1204602,0.12407527,0.09376869,0.1367108,0.08947125,0.102097735,0.12205,0.08787113,0.7511529,0.7152409,0.7956622,0.48358235,0.78556347,0.7623825,0.734173,0.73525125,0.26404163,0.03947536,0.049353708,0.07720499,0.06330835,0.09249421,0.10149256,0.12969948,0.06023924,0.07111452,0.09286441,0.07511581,0.06882069,0.050756514,0.06741074,0.08851312,0.07629604,0.06801335,0.045237668,0.121990904,0.57648677,0.71159464,0.59094036,0.2792693,0.6307019,0.8714598,0.6825385,0.66699296,0.48431852,Obsessive compulsive disorder
0.036721777,0.049875844,0.02635228,0.007499628,0.019166978,0.02051097,0.017561113,0.017260045,0.0170774,0.034815755,0.028433476,0.023564044,0.020056037,0.013951749,0.02119173,0.015686736,0.017079227,0.015711162,0.0063761203,0.19801949,0.3669881,0.28228977,0.027564388,0.4214948,0.2022144,0.38462394,0.6022988,0.13096166,0.48494232,0.40905344,0.07690838,0.06442391,0.041744206,0.05199381,0.091374084,0.08141202,0.13397391,0.085220166,0.117516406,0.12642488,0.20357071,0.5193874,0.4172574,0.09999605,0.5521456,0.3315935,0.33623204,0.6064613,0.073142916,0.06751444,0.093193516,0.053691678,0.08536188,0.06876223,0.06459191,0.030559737,0.037259273,0.082164645,0.10130274,0.066641696,0.039286654,0.08734263,0.0417339,0.03544107,0.044282734,0.033289388,0.039707936,0.07865069,0.37736505,0.3673456,0.45425013,0.100337304,0.5597336,0.1293077,0.5318307,0.6913177,0.31649038,Obsessive compulsive disorder
0.07751989,0.089683026,0.061626527,0.057913274,0.050425436,0.051567387,0.07880705,0.0381057,0.048773367,0.07480302,0.07260244,0.08239774,0.040117975,0.057028994,0.07872,0.08375612,0.08481365,0.074688986,0.05032676,0.73286617,0.8059383,0.72387826,0.435426,0.7312165,0.6972159,0.62933314,0.7402557,0.23915073,0.13596378,0.14580548,0.052783225,0.068125494,0.092919014,0.10528364,0.065186284,0.085871026,0.095244,0.09620542,0.08070612,0.0906588,0.6999424,0.7236474,0.69708365,0.22951008,0.7932895,0.69337755,0.59260505,0.7556614,0.17544372,0.05293801,0.054562647,0.05764084,0.07569891,0.060347106,0.086493716,0.085715346,0.028735029,0.07845215,0.0963303,0.06894787,0.036938757,0.037581436,0.057497468,0.0852601,0.088946715,0.048726905,0.011506836,0.039832596,0.72745854,0.85687494,0.76789063,0.66714203,0.8402315,0.7952485,0.8284237,0.9298489,0.47577253,Obsessive compulsive disorder
0.062366784,0.051557697,0.05049764,0.03296023,0.06583199,0.032299843,0.043061957,0.039213344,0.039738156,0.040556923,0.04585603,0.025590897,0.04834592,0.0201367,0.018848812,0.030384425,0.023094814,0.012839491,0.012544702,0.4503496,0.52609754,0.7458824,0.049617592,0.5694524,0.4935015,0.47906137,0.6462445,0.16052736,0.24698178,0.21848592,0.06891438,0.054641586,0.054475024,0.051878374,0.13630836,0.10710836,0.112052314,0.095521554,0.15613762,0.10965728,0.6307741,0.5712968,0.8012064,0.24252556,0.72318566,0.57665443,0.5100575,0.6596372,0.20018683,0.058857854,0.06847997,0.06818072,0.0737071,0.0857043,0.08897459,0.071077876,0.056693107,0.07404966,0.08278845,0.08241442,0.06794007,0.08370596,0.06449413,0.108660825,0.0508716,0.03874876,0.049623925,0.09967296,0.27516744,0.3409041,0.6483695,0.06999833,0.5390418,0.43489605,0.41541147,0.51258504,0.28794366,Obsessive compulsive disorder
0.06800709,0.071290456,0.04060471,0.044908904,0.08562636,0.058032636,0.042790473,0.02173894,0.05750901,0.061622728,0.067451514,0.03745353,0.0324546,0.023664428,0.04955297,0.034147765,0.035167992,0.005525056,0.011720339,0.880025,0.8063119,0.89333653,0.58282256,0.84417,0.5605485,0.44346863,0.8554943,0.38977808,0.08011049,0.06404952,0.039703995,0.046807777,0.04893862,0.062233694,0.08821902,0.07478151,0.13558753,0.07802135,0.11234592,0.10625455,0.8704393,0.58792937,0.8923867,0.18361197,0.91954076,0.56823003,0.49458456,0.85198444,0.5295144,0.05164974,0.02410562,0.058449104,0.07105154,0.046612497,0.05309034,0.056667604,0.032290284,0.081787854,0.14182106,0.105780385,0.038325436,0.055611614,0.04982723,0.086171016,0.0661691,0.027621092,0.008724753,0.02005318,0.79452264,0.7018519,0.9513559,0.4748442,0.86957514,0.62026316,0.40378836,0.95001376,0.58045334,Obsessive compulsive disorder
0.10135659,0.095489375,0.08711639,0.08219539,0.09739987,0.075653434,0.06288704,0.060365185,0.03717672,0.06458914,0.077115186,0.06782976,0.06425964,0.054555755,0.08280534,0.06594224,0.12098726,0.12675777,0.1094911,0.58734655,0.4253967,0.80152947,0.13091363,0.64556175,0.6781397,0.40602878,0.76878697,0.15671214,0.18932611,0.18269081,0.05259616,0.04423284,0.102841444,0.11252721,0.08894142,0.099820435,0.11410566,0.090482004,0.065134965,0.06884654,0.5469711,0.36465397,0.77627265,0.119870625,0.6772144,0.6486453,0.39123553,0.71889454,0.2349459,0.046801556,0.043024126,0.03574485,0.058335718,0.065013975,0.04948763,0.0639186,0.040434804,0.060985405,0.06951811,0.05480216,0.052156776,0.042890664,0.056746893,0.07509692,0.060650077,0.05547676,0.033337135,0.07904035,0.41894433,0.37241033,0.79220235,0.1131401,0.62728196,0.61829406,0.45038655,0.715219,0.28238514,Addictive disorder
0.25765115,0.30666727,0.19845682,0.15746304,0.18544264,0.14322829,0.14905754,0.13787746,0.14963554,0.11463468,0.10471258,0.14919443,0.18025945,0.1509301,0.19976875,0.18203966,0.23027457,0.19632125,0.16507778,0.80667496,0.63724655,0.7538332,0.46515486,0.87705064,0.83028454,0.7775045,0.89756024,0.58773035,0.30430403,0.30356675,0.14396256,0.10765816,0.30116415,0.2539734,0.17197563,0.15078405,0.11400433,0.075674914,0.0876004,0.092526324,0.81115156,0.6251097,0.7506619,0.55742717,0.87384635,0.79145616,0.74421465,0.8972082,0.6521388,0.11813812,0.13242717,0.09304621,0.10626132,0.1260025,0.11596394,0.1027079,0.076748274,0.13927963,0.11814018,0.1370171,0.09003084,0.0767646,0.128285,0.12436886,0.104878336,0.12334299,0.033936087,0.117846735,0.6973016,0.5461863,0.7757004,0.4766469,0.8466881,0.83063364,0.8659867,0.90903604,0.6535672,Addictive disorder
0.03815489,0.033686787,0.03172411,0.02548642,0.037077896,0.03056437,0.033009402,0.026654642,0.027622784,0.033882376,0.029496493,0.0388839,0.016801968,0.016388498,0.026561575,0.025911812,0.021070978,0.030053098,0.00788608,0.80845296,0.9189235,0.841003,0.32431456,0.72492707,0.7209124,0.6872827,0.749104,0.13224016,0.14030439,0.1234181,0.047394622,0.049721956,0.034030776,0.03218045,0.14897895,0.12643678,0.12280562,0.08335092,0.07428875,0.061529174,0.79221916,0.84413886,0.83423364,0.2194264,0.83307874,0.7188339,0.63632077,0.7947929,0.117832676,0.059319507,0.0379194,0.058254577,0.10780441,0.07931517,0.08105515,0.049540795,0.050760824,0.08196454,0.11768114,0.069715776,0.06135228,0.04789078,0.065244265,0.073586375,0.0580694,0.028028913,0.009103274,0.03771935,0.7968443,0.8988992,0.85514283,0.59354043,0.8294588,0.76004773,0.78370047,0.86378676,0.4711365,Addictive disorder
0.031363685,0.027163442,0.017453406,0.021247495,0.034011666,0.019845651,0.01746643,0.008317461,0.009179497,0.011890975,0.008731481,0.016995193,0.0056210035,0.0028214802,0.00947779,0.0116492165,0.005909595,0.010925635,0.0046784016,0.83321476,0.8709022,0.8509304,0.25980917,0.8145712,0.43969405,0.79078794,0.7966975,0.19871151,0.11819693,0.11402302,0.032140993,0.027747625,0.026815044,0.027521795,0.07911626,0.057339292,0.048277922,0.023499176,0.04864709,0.019063951,0.8673514,0.8546517,0.88950807,0.42623508,0.8967813,0.5972692,0.8221474,0.8382595,0.32700908,0.045096375,0.037026294,0.03692017,0.052558895,0.05433525,0.0367056,0.02432812,0.009194537,0.04543138,0.056459907,0.047747277,0.028564408,0.03421758,0.041730862,0.041836407,0.03645208,0.01808748,0.002350381,0.017712181,0.8184716,0.8279128,0.7876585,0.27821526,0.7987007,0.2896943,0.82713777,0.8144753,0.5103662,Addictive disorder
0.06555142,0.053250227,0.06517024,0.04840428,0.04664271,0.03939277,0.03688753,0.057686612,0.029450739,0.024395254,0.03249105,0.043724492,0.007822055,0.010065749,0.019203914,0.017418459,0.016845403,0.027942209,0.013639625,0.81022304,0.554272,0.83122337,0.19453382,0.58073354,0.5017984,0.7530743,0.580363,0.19493796,0.22324078,0.19240126,0.08825901,0.09198159,0.05415802,0.0654027,0.13660802,0.11980066,0.1357102,0.09664775,0.11993842,0.08114717,0.7209565,0.43721002,0.8030008,0.14310816,0.59609115,0.44184196,0.61653304,0.44146353,0.15152782,0.07195301,0.08695551,0.08980816,0.095187835,0.10963461,0.096091904,0.09430593,0.043923076,0.09063654,0.13206118,0.103409864,0.07392626,0.04675584,0.06539451,0.07896775,0.051083133,0.045497812,0.027725538,0.06858323,0.80646276,0.52113944,0.81659836,0.34292382,0.6755256,0.5385245,0.77750707,0.6094499,0.4101055,Addictive disorder
0.085181996,0.07093716,0.086253375,0.06978556,0.076893575,0.06305464,0.06982037,0.050021015,0.03177155,0.045574088,0.03892402,0.046438467,0.023006378,0.019193176,0.031220471,0.034384914,0.025820984,0.049084496,0.026893374,0.6251299,0.40823004,0.617202,0.16967687,0.5574235,0.48939717,0.6530625,0.73147213,0.36790365,0.19172315,0.1567237,0.06039464,0.054972775,0.08467091,0.0888659,0.12714761,0.12376828,0.1442436,0.10277786,0.1422155,0.09945281,0.6485122,0.4395983,0.6211746,0.1892656,0.6206718,0.48082545,0.65323573,0.6855988,0.35736203,0.064526975,0.07373059,0.05765625,0.08384381,0.09166212,0.06901723,0.06968297,0.044216394,0.061108507,0.08155619,0.07453936,0.069239445,0.049797717,0.05823504,0.08589266,0.05194303,0.0596178,0.033051368,0.056199342,0.58336926,0.37850863,0.5503137,0.19261217,0.527556,0.5016209,0.69060475,0.68000054,0.526873,Addictive disorder
